"Plot Title: DOLogger2"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20906876, SEN S/N: 20906876)","Temp, °F (LGR S/N: 20906876, SEN S/N: 20906876)","Coupler Attached (LGR S/N: 20906876)","Host Connected (LGR S/N: 20906876)","Stopped (LGR S/N: 20906876)","End Of File (LGR S/N: 20906876)"
2495,07/29/25 10:30:00 AM,2.79,80.60,,,,
2496,07/29/25 10:45:00 AM,4.63,80.64,,,,
2497,07/29/25 11:00:00 AM,3.89,80.71,,,,
2498,07/29/25 11:15:00 AM,3.22,80.78,,,,
2499,07/29/25 11:30:00 AM,2.93,80.71,,,,
2500,07/29/25 11:45:00 AM,2.55,80.64,,,,
2501,07/29/25 12:00:00 PM,2.38,80.64,,,,
2502,07/29/25 12:15:00 PM,3.05,80.71,,,,
2503,07/29/25 12:30:00 PM,3.44,80.89,,,,
2504,07/29/25 12:45:00 PM,3.55,81.03,,,,
2505,07/29/25 01:00:00 PM,4.59,81.10,,,,
2506,07/29/25 01:15:00 PM,5.82,81.25,,,,
2507,07/29/25 01:30:00 PM,5.57,81.25,,,,
2508,07/29/25 01:45:00 PM,4.87,81.25,,,,
2509,07/29/25 02:00:00 PM,5.71,81.39,,,,
2510,07/29/25 02:15:00 PM,5.86,81.39,,,,
2511,07/29/25 02:30:00 PM,4.60,81.28,,,,
2512,07/29/25 02:45:00 PM,4.09,81.14,,,,
2513,07/29/25 03:00:00 PM,4.84,81.25,,,,
2514,07/29/25 03:15:00 PM,5.36,81.39,,,,
2515,07/29/25 03:30:00 PM,6.62,81.64,,,,
2516,07/29/25 03:45:00 PM,7.17,81.72,,,,
2517,07/29/25 04:00:00 PM,6.37,81.64,,,,
2518,07/29/25 04:15:00 PM,6.12,81.68,,,,
2519,07/29/25 04:30:00 PM,6.02,81.57,,,,
2520,07/29/25 04:45:00 PM,5.59,81.46,,,,
2521,07/29/25 05:00:00 PM,4.50,81.32,,,,
2522,07/29/25 05:15:00 PM,5.37,81.36,,,,
2523,07/29/25 05:30:00 PM,5.51,81.39,,,,
2524,07/29/25 05:45:00 PM,5.43,81.46,,,,
2525,07/29/25 06:00:00 PM,5.34,81.36,,,,
2526,07/29/25 06:15:00 PM,5.67,81.46,,,,
2527,07/29/25 06:30:00 PM,5.60,81.57,,,,
2528,07/29/25 06:45:00 PM,5.27,81.43,,,,
2529,07/29/25 07:00:00 PM,4.91,81.43,,,,
2530,07/29/25 07:15:00 PM,3.61,81.18,,,,
2531,07/29/25 07:30:00 PM,3.02,81.10,,,,
2532,07/29/25 07:45:00 PM,4.65,81.25,,,,
2533,07/29/25 08:00:00 PM,5.62,81.46,,,,
2534,07/29/25 08:15:00 PM,5.29,81.68,,,,
2535,07/29/25 08:30:00 PM,6.37,81.79,,,,
2536,07/29/25 08:45:00 PM,5.06,81.90,,,,
2537,07/29/25 09:00:00 PM,5.64,81.93,,,,
2538,07/29/25 09:15:00 PM,3.17,81.86,,,,
2539,07/29/25 09:30:00 PM,4.05,81.57,,,,
2540,07/29/25 09:45:00 PM,3.00,81.39,,,,
2541,07/29/25 10:00:00 PM,2.50,81.03,,,,
2542,07/29/25 10:15:00 PM,2.90,81.03,,,,
2543,07/29/25 10:30:00 PM,3.67,81.21,,,,
2544,07/29/25 10:45:00 PM,3.63,81.28,,,,
2545,07/29/25 11:00:00 PM,2.63,81.25,,,,
2546,07/29/25 11:15:00 PM,2.88,81.28,,,,
2547,07/29/25 11:30:00 PM,2.48,81.28,,,,
2548,07/29/25 11:45:00 PM,2.42,81.32,,,,
2549,07/30/25 12:00:00 AM,3.29,81.50,,,,
2550,07/30/25 12:15:00 AM,3.25,81.57,,,,
2551,07/30/25 12:30:00 AM,3.52,81.54,,,,
2552,07/30/25 12:45:00 AM,4.27,81.54,,,,
2553,07/30/25 01:00:00 AM,4.53,81.54,,,,
2554,07/30/25 01:15:00 AM,4.55,81.57,,,,
2555,07/30/25 01:30:00 AM,4.54,81.61,,,,
2556,07/30/25 01:45:00 AM,4.17,81.64,,,,
2557,07/30/25 02:00:00 AM,4.36,81.64,,,,
2558,07/30/25 02:15:00 AM,3.82,81.57,,,,
2559,07/30/25 02:30:00 AM,3.72,81.54,,,,
2560,07/30/25 02:45:00 AM,4.17,81.57,,,,
2561,07/30/25 03:00:00 AM,3.70,81.61,,,,
2562,07/30/25 03:15:00 AM,4.22,81.64,,,,
2563,07/30/25 03:30:00 AM,3.67,81.61,,,,
2564,07/30/25 03:45:00 AM,3.16,81.61,,,,
2565,07/30/25 04:00:00 AM,2.20,81.57,,,,
2566,07/30/25 04:15:00 AM,2.46,81.54,,,,
2567,07/30/25 04:30:00 AM,2.18,81.54,,,,
2568,07/30/25 04:45:00 AM,2.18,81.50,,,,
2569,07/30/25 05:00:00 AM,1.66,81.46,,,,
2570,07/30/25 05:15:00 AM,2.51,81.57,,,,
2571,07/30/25 05:30:00 AM,2.25,81.57,,,,
2572,07/30/25 05:45:00 AM,2.91,81.68,,,,
2573,07/30/25 06:00:00 AM,2.47,81.72,,,,
2574,07/30/25 06:15:00 AM,2.97,81.79,,,,
2575,07/30/25 06:30:00 AM,2.90,81.75,,,,
2576,07/30/25 06:45:00 AM,2.17,81.72,,,,
2577,07/30/25 07:00:00 AM,2.24,81.64,,,,
2578,07/30/25 07:15:00 AM,1.68,81.57,,,,
2579,07/30/25 07:30:00 AM,1.24,81.46,,,,
2580,07/30/25 07:45:00 AM,0.92,81.39,,,,
2581,07/30/25 08:00:00 AM,0.87,81.36,,,,
2582,07/30/25 08:15:00 AM,1.08,81.43,,,,
2583,07/30/25 08:30:00 AM,0.99,81.46,,,,
2584,07/30/25 08:45:00 AM,0.66,81.28,,,,
2585,07/30/25 09:00:00 AM,0.91,81.28,,,,
2586,07/30/25 09:15:00 AM,0.96,81.32,,,,
2587,07/30/25 09:30:00 AM,1.28,81.39,,,,
2588,07/30/25 09:45:00 AM,1.09,81.43,,,,
2589,07/30/25 10:00:00 AM,2.39,81.61,,,,
2590,07/30/25 10:15:00 AM,2.92,81.79,,,,
2591,07/30/25 10:30:00 AM,3.15,81.86,,,,
2592,07/30/25 10:45:00 AM,1.89,81.79,,,,
2593,07/30/25 11:00:00 AM,1.21,81.57,,,,
2594,07/30/25 11:15:00 AM,1.35,81.57,,,,
2595,07/30/25 11:30:00 AM,1.09,81.43,,,,
2596,07/30/25 11:45:00 AM,1.02,81.43,,,,
2597,07/30/25 12:00:00 PM,1.35,81.50,,,,
2598,07/30/25 12:15:00 PM,1.53,81.64,,,,
2599,07/30/25 12:30:00 PM,4.19,82.18,,,,
2600,07/30/25 12:45:00 PM,4.26,82.18,,,,
2601,07/30/25 01:00:00 PM,5.67,82.36,,,,
2602,07/30/25 01:15:00 PM,6.75,82.58,,,,
2603,07/30/25 01:30:00 PM,7.77,82.72,,,,
2604,07/30/25 01:45:00 PM,7.36,82.83,,,,
2605,07/30/25 02:00:00 PM,6.83,82.90,,,,
2606,07/30/25 02:15:00 PM,5.51,82.98,,,,
2607,07/30/25 02:30:00 PM,3.03,82.62,,,,
2608,07/30/25 02:45:00 PM,3.07,82.29,,,,
2609,07/30/25 03:00:00 PM,2.14,82.22,,,,
2610,07/30/25 03:15:00 PM,2.50,82.15,,,,
2611,07/30/25 03:30:00 PM,1.67,81.97,,,,
2612,07/30/25 03:45:00 PM,1.64,81.90,,,,
2613,07/30/25 04:00:00 PM,1.45,81.82,,,,
2614,07/30/25 04:15:00 PM,1.69,81.86,,,,
2615,07/30/25 04:30:00 PM,1.66,81.86,,,,
2616,07/30/25 04:45:00 PM,1.46,81.82,,,,
2617,07/30/25 05:00:00 PM,2.26,81.97,,,,
2618,07/30/25 05:15:00 PM,3.45,82.22,,,,
2619,07/30/25 05:30:00 PM,4.43,82.47,,,,
2620,07/30/25 05:45:00 PM,4.52,82.62,,,,
2621,07/30/25 06:00:00 PM,5.28,82.62,,,,
2622,07/30/25 06:15:00 PM,5.92,82.76,,,,
2623,07/30/25 06:30:00 PM,6.23,82.83,,,,
2624,07/30/25 06:45:00 PM,4.55,82.72,,,,
2625,07/30/25 07:00:00 PM,4.83,82.72,,,,
2626,07/30/25 07:15:00 PM,5.26,82.76,,,,
2627,07/30/25 07:30:00 PM,5.48,82.83,,,,
2628,07/30/25 07:45:00 PM,2.99,82.58,,,,
2629,07/30/25 08:00:00 PM,2.88,82.47,,,,
2630,07/30/25 08:15:00 PM,1.71,82.40,,,,
2631,07/30/25 08:30:00 PM,3.89,82.58,,,,
2632,07/30/25 08:45:00 PM,4.53,82.80,,,,
2633,07/30/25 09:00:00 PM,3.00,82.51,,,,
2634,07/30/25 09:15:00 PM,3.30,82.51,,,,
2635,07/30/25 09:30:00 PM,4.36,82.65,,,,
2636,07/30/25 09:45:00 PM,4.88,82.72,,,,
2637,07/30/25 10:00:00 PM,5.28,82.90,,,,
2638,07/30/25 10:15:00 PM,4.84,82.98,,,,
2639,07/30/25 10:30:00 PM,5.00,83.01,,,,
2640,07/30/25 10:45:00 PM,5.21,83.05,,,,
2641,07/30/25 11:00:00 PM,5.15,83.08,,,,
2642,07/30/25 11:15:00 PM,4.29,83.01,,,,
2643,07/30/25 11:30:00 PM,3.85,82.83,,,,
2644,07/30/25 11:45:00 PM,3.89,82.83,,,,
2645,07/31/25 12:00:00 AM,2.62,82.83,,,,
2646,07/31/25 12:15:00 AM,1.89,82.72,,,,
2647,07/31/25 12:30:00 AM,1.25,82.47,,,,
2648,07/31/25 12:45:00 AM,1.11,82.29,,,,
2649,07/31/25 01:00:00 AM,0.82,82.18,,,,
2650,07/31/25 01:15:00 AM,0.90,82.11,,,,
2651,07/31/25 01:30:00 AM,0.97,82.08,,,,
2652,07/31/25 01:45:00 AM,1.30,82.11,,,,
2653,07/31/25 02:00:00 AM,1.09,82.11,,,,
2654,07/31/25 02:15:00 AM,1.09,82.18,,,,
2655,07/31/25 02:30:00 AM,1.06,82.18,,,,
2656,07/31/25 02:45:00 AM,1.00,82.22,,,,
2657,07/31/25 03:00:00 AM,1.32,82.26,,,,
2658,07/31/25 03:15:00 AM,1.68,82.36,,,,
2659,07/31/25 03:30:00 AM,2.25,82.47,,,,
2660,07/31/25 03:45:00 AM,2.49,82.58,,,,
2661,07/31/25 04:00:00 AM,2.23,82.65,,,,
2662,07/31/25 04:15:00 AM,2.11,82.65,,,,
2663,07/31/25 04:30:00 AM,2.26,82.65,,,,
2664,07/31/25 04:45:00 AM,1.98,82.62,,,,
2665,07/31/25 05:00:00 AM,1.84,82.62,,,,
2666,07/31/25 05:15:00 AM,2.27,82.65,,,,
2667,07/31/25 05:30:00 AM,1.53,82.62,,,,
2668,07/31/25 05:45:00 AM,1.13,82.54,,,,
2669,07/31/25 06:00:00 AM,1.06,82.44,,,,
2670,07/31/25 06:15:00 AM,1.02,82.40,,,,
2671,07/31/25 06:30:00 AM,0.66,82.36,,,,
2672,07/31/25 06:45:00 AM,0.67,82.26,,,,
2673,07/31/25 07:00:00 AM,0.74,82.22,,,,
2674,07/31/25 07:15:00 AM,0.58,82.15,,,,
2675,07/31/25 07:30:00 AM,0.70,82.15,,,,
2676,07/31/25 07:45:00 AM,0.81,82.18,,,,
2677,07/31/25 08:00:00 AM,2.51,82.54,,,,
2678,07/31/25 08:15:00 AM,4.65,82.72,,,,
2679,07/31/25 08:30:00 AM,4.99,82.83,,,,
2680,07/31/25 08:45:00 AM,4.00,82.80,,,,
2681,07/31/25 09:00:00 AM,6.44,82.83,,,,
2682,07/31/25 09:15:00 AM,7.36,82.90,,,,
2683,07/31/25 09:30:00 AM,7.52,82.90,,,,
2684,07/31/25 09:45:00 AM,6.64,82.80,,,,
2685,07/31/25 10:00:00 AM,7.34,82.76,,,,
2686,07/31/25 10:15:00 AM,7.47,82.72,,,,
2687,07/31/25 10:30:00 AM,7.28,82.65,,,,
2688,07/31/25 10:45:00 AM,7.31,82.58,,,,
2689,07/31/25 11:00:00 AM,6.59,82.47,,,,
2690,07/31/25 11:15:00 AM,7.30,82.47,,,,
2691,07/31/25 11:30:00 AM,7.34,82.44,,,,
2692,07/31/25 11:45:00 AM,7.20,82.36,,,,
2693,07/31/25 12:00:00 PM,7.43,82.29,,,,
2694,07/31/25 12:15:00 PM,7.32,82.22,,,,
2695,07/31/25 12:30:00 PM,7.18,82.15,,,,
2696,07/31/25 12:45:00 PM,6.94,82.04,,,,
2697,07/31/25 01:00:00 PM,6.98,81.90,,,,
2698,07/31/25 01:15:00 PM,6.94,81.75,,,,
2699,07/31/25 01:30:00 PM,7.15,81.64,,,,
2700,07/31/25 01:45:00 PM,7.13,81.54,,,,
2701,07/31/25 02:00:00 PM,7.44,81.50,,,,
2702,07/31/25 02:15:00 PM,7.31,81.39,,,,
2703,07/31/25 02:30:00 PM,7.36,81.25,,,,
2704,07/31/25 02:45:00 PM,7.24,81.14,,,,
2705,07/31/25 03:00:00 PM,7.43,81.07,,,,
2706,07/31/25 03:15:00 PM,7.40,80.96,,,,
2707,07/31/25 03:30:00 PM,7.29,80.85,,,,
2708,07/31/25 03:45:00 PM,7.26,80.78,,,,
2709,07/31/25 04:00:00 PM,7.05,80.67,,,,
2710,07/31/25 04:15:00 PM,6.90,80.56,,,,
2711,07/31/25 04:30:00 PM,6.83,80.49,,,,
2712,07/31/25 04:45:00 PM,6.95,80.35,,,,
2713,07/31/25 05:00:00 PM,6.93,80.28,,,,
2714,07/31/25 05:15:00 PM,6.87,80.13,,,,
2715,07/31/25 05:30:00 PM,6.85,80.06,,,,
2716,07/31/25 05:45:00 PM,6.63,79.95,,,,
2717,07/31/25 06:00:00 PM,6.64,79.84,,,,
2718,07/31/25 06:15:00 PM,6.46,79.77,,,,
2719,07/31/25 06:30:00 PM,6.53,79.70,,,,
2720,07/31/25 06:45:00 PM,6.57,79.66,,,,
2721,07/31/25 07:00:00 PM,6.55,79.59,,,,
2722,07/31/25 07:15:00 PM,6.59,79.48,,,,
2723,07/31/25 07:30:00 PM,6.60,79.41,,,,
2724,07/31/25 07:45:00 PM,6.46,79.34,,,,
2725,07/31/25 08:00:00 PM,6.39,79.27,,,,
2726,07/31/25 08:15:00 PM,6.32,79.20,,,,
2727,07/31/25 08:30:00 PM,6.16,79.12,,,,
2728,07/31/25 08:45:00 PM,6.25,79.05,,,,
2729,07/31/25 09:00:00 PM,6.12,78.98,,,,
2730,07/31/25 09:15:00 PM,6.12,78.94,,,,
2731,07/31/25 09:30:00 PM,6.15,78.91,,,,
2732,07/31/25 09:45:00 PM,6.14,78.84,,,,
2733,07/31/25 10:00:00 PM,6.10,78.76,,,,
2734,07/31/25 10:15:00 PM,6.09,78.69,,,,
2735,07/31/25 10:30:00 PM,5.95,78.55,,,,
2736,07/31/25 10:45:00 PM,5.93,78.44,,,,
2737,07/31/25 11:00:00 PM,5.93,78.40,,,,
2738,07/31/25 11:15:00 PM,5.83,78.33,,,,
2739,07/31/25 11:30:00 PM,5.77,78.26,,,,
2740,07/31/25 11:45:00 PM,5.72,78.15,,,,
2741,08/01/25 12:00:00 AM,5.64,78.08,,,,
2742,08/01/25 12:15:00 AM,5.56,78.01,,,,
2743,08/01/25 12:30:00 AM,5.56,77.94,,,,
2744,08/01/25 12:45:00 AM,5.55,77.86,,,,
2745,08/01/25 01:00:00 AM,5.37,77.68,,,,
2746,08/01/25 01:15:00 AM,5.42,77.58,,,,
2747,08/01/25 01:30:00 AM,5.30,77.47,,,,
2748,08/01/25 01:45:00 AM,5.31,77.32,,,,
2749,08/01/25 02:00:00 AM,5.34,77.25,,,,
2750,08/01/25 02:15:00 AM,5.28,77.25,,,,
2751,08/01/25 02:30:00 AM,5.23,77.07,,,,
2752,08/01/25 02:45:00 AM,5.12,76.96,,,,
2753,08/01/25 03:00:00 AM,5.21,76.96,,,,
2754,08/01/25 03:15:00 AM,5.17,76.89,,,,
2755,08/01/25 03:30:00 AM,5.08,76.82,,,,
2756,08/01/25 03:45:00 AM,5.09,76.71,,,,
2757,08/01/25 04:00:00 AM,5.05,76.64,,,,
2758,08/01/25 04:15:00 AM,4.96,76.60,,,,
2759,08/01/25 04:30:00 AM,5.00,76.57,,,,
2760,08/01/25 04:45:00 AM,4.95,76.53,,,,
2761,08/01/25 05:00:00 AM,4.91,76.50,,,,
2762,08/01/25 05:15:00 AM,5.03,76.46,,,,
2763,08/01/25 05:30:00 AM,5.00,76.46,,,,
2764,08/01/25 05:45:00 AM,4.99,76.39,,,,
2765,08/01/25 06:00:00 AM,4.82,76.32,,,,
2766,08/01/25 06:15:00 AM,4.74,76.28,,,,
2767,08/01/25 06:30:00 AM,4.79,76.21,,,,
2768,08/01/25 06:45:00 AM,4.95,76.17,,,,
2769,08/01/25 07:00:00 AM,4.92,76.14,,,,
2770,08/01/25 07:15:00 AM,4.93,76.10,,,,
2771,08/01/25 07:30:00 AM,4.77,76.03,,,,
2772,08/01/25 07:45:00 AM,4.80,75.99,,,,
2773,08/01/25 08:00:00 AM,4.78,75.96,,,,
2774,08/01/25 08:15:00 AM,4.82,75.96,,,,
2775,08/01/25 08:30:00 AM,4.94,75.92,,,,
2776,08/01/25 08:45:00 AM,4.65,75.88,,,,
2777,08/01/25 09:00:00 AM,4.81,75.88,,,,
2778,08/01/25 09:15:00 AM,4.88,75.81,,,,
2779,08/01/25 09:30:00 AM,4.98,75.81,,,,
2780,08/01/25 09:45:00 AM,4.99,75.81,,,,
2781,08/01/25 10:00:00 AM,4.94,75.81,,,,
2782,08/01/25 10:15:00 AM,5.07,75.81,,,,
2783,08/01/25 10:30:00 AM,4.96,75.81,,,,
2784,08/01/25 10:45:00 AM,4.83,75.78,,,,
2785,08/01/25 11:00:00 AM,4.86,75.74,,,,
2786,08/01/25 11:15:00 AM,5.02,75.74,,,,
2787,08/01/25 11:30:00 AM,5.04,75.74,,,,
2788,08/01/25 11:45:00 AM,4.92,75.74,,,,
2789,08/01/25 12:00:00 PM,5.05,75.70,,,,
2790,08/01/25 12:15:00 PM,5.13,75.67,,,,
2791,08/01/25 12:30:00 PM,5.18,75.67,,,,
2792,08/01/25 12:45:00 PM,5.26,75.67,,,,
2793,08/01/25 01:00:00 PM,5.15,75.70,,,,
2794,08/01/25 01:15:00 PM,5.21,75.74,,,,
2795,08/01/25 01:30:00 PM,5.17,75.74,,,,
2796,08/01/25 01:45:00 PM,4.96,75.74,,,,
2797,08/01/25 02:00:00 PM,5.02,75.78,,,,
2798,08/01/25 02:15:00 PM,4.85,75.74,,,,
2799,08/01/25 02:30:00 PM,4.68,75.74,,,,
2800,08/01/25 02:45:00 PM,4.70,75.74,,,,
2801,08/01/25 03:00:00 PM,5.41,75.85,,,,
2802,08/01/25 03:15:00 PM,5.38,75.92,,,,
2803,08/01/25 03:30:00 PM,5.35,75.96,,,,
2804,08/01/25 03:45:00 PM,5.62,75.99,,,,
2805,08/01/25 04:00:00 PM,5.76,76.03,,,,
2806,08/01/25 04:15:00 PM,5.63,76.06,,,,
2807,08/01/25 04:30:00 PM,5.65,76.06,,,,
2808,08/01/25 04:45:00 PM,5.69,76.10,,,,
2809,08/01/25 05:00:00 PM,5.86,76.10,,,,
2810,08/01/25 05:15:00 PM,5.66,76.10,,,,
2811,08/01/25 05:30:00 PM,5.74,76.10,,,,
2812,08/01/25 05:45:00 PM,5.77,76.14,,,,
2813,08/01/25 06:00:00 PM,5.83,76.17,,,,
2814,08/01/25 06:15:00 PM,6.14,76.21,,,,
2815,08/01/25 06:30:00 PM,5.69,76.21,,,,
2816,08/01/25 06:45:00 PM,4.65,76.17,,,,
2817,08/01/25 07:00:00 PM,5.39,76.10,,,,
2818,08/01/25 07:15:00 PM,5.35,76.21,,,,
2819,08/01/25 07:30:00 PM,6.32,76.35,,,,
2820,08/01/25 07:45:00 PM,6.93,76.32,,,,
2821,08/01/25 08:00:00 PM,6.75,76.32,,,,
2822,08/01/25 08:15:00 PM,6.78,76.24,,,,
2823,08/01/25 08:30:00 PM,6.72,76.17,,,,
2824,08/01/25 08:45:00 PM,6.62,76.10,,,,
2825,08/01/25 09:00:00 PM,6.48,76.06,,,,
2826,08/01/25 09:15:00 PM,5.88,76.03,,,,
2827,08/01/25 09:30:00 PM,6.06,75.96,,,,
2828,08/01/25 09:45:00 PM,5.39,75.88,,,,
2829,08/01/25 10:00:00 PM,5.44,75.85,,,,
2830,08/01/25 10:15:00 PM,5.28,75.78,,,,
2831,08/01/25 10:30:00 PM,5.57,75.74,,,,
2832,08/01/25 10:45:00 PM,5.47,75.67,,,,
2833,08/01/25 11:00:00 PM,5.63,75.63,,,,
2834,08/01/25 11:15:00 PM,5.64,75.60,,,,
2835,08/01/25 11:30:00 PM,5.59,75.56,,,,
2836,08/01/25 11:45:00 PM,5.71,75.52,,,,
2837,08/02/25 12:00:00 AM,5.55,75.45,,,,
2838,08/02/25 12:15:00 AM,5.56,75.42,,,,
2839,08/02/25 12:30:00 AM,5.48,75.34,,,,
2840,08/02/25 12:45:00 AM,5.52,75.31,,,,
2841,08/02/25 01:00:00 AM,5.48,75.20,,,,
2842,08/02/25 01:15:00 AM,5.54,75.13,,,,
2843,08/02/25 01:30:00 AM,5.43,75.09,,,,
2844,08/02/25 01:45:00 AM,5.49,75.06,,,,
2845,08/02/25 02:00:00 AM,5.51,74.98,,,,
2846,08/02/25 02:15:00 AM,5.49,74.91,,,,
2847,08/02/25 02:30:00 AM,5.49,74.84,,,,
2848,08/02/25 02:45:00 AM,5.45,74.77,,,,
2849,08/02/25 03:00:00 AM,5.44,74.66,,,,
2850,08/02/25 03:15:00 AM,5.46,74.59,,,,
2851,08/02/25 03:30:00 AM,5.42,74.59,,,,
2852,08/02/25 03:45:00 AM,5.39,74.52,,,,
2853,08/02/25 04:00:00 AM,5.39,74.44,,,,
2854,08/02/25 04:15:00 AM,5.38,74.37,,,,
2855,08/02/25 04:30:00 AM,5.33,74.34,,,,
2856,08/02/25 04:45:00 AM,5.34,74.23,,,,
2857,08/02/25 05:00:00 AM,5.32,74.19,,,,
2858,08/02/25 05:15:00 AM,5.27,74.12,,,,
2859,08/02/25 05:30:00 AM,5.30,74.01,,,,
2860,08/02/25 05:45:00 AM,5.30,73.94,,,,
2861,08/02/25 06:00:00 AM,5.28,73.87,,,,
2862,08/02/25 06:15:00 AM,5.25,73.80,,,,
2863,08/02/25 06:30:00 AM,5.12,73.76,,,,
2864,08/02/25 06:45:00 AM,5.11,73.72,,,,
2865,08/02/25 07:00:00 AM,5.16,73.69,,,,
2866,08/02/25 07:15:00 AM,5.21,73.62,,,,
2867,08/02/25 07:30:00 AM,5.16,73.58,,,,
2868,08/02/25 07:45:00 AM,5.04,73.54,,,,
2869,08/02/25 08:00:00 AM,5.21,73.58,,,,
2870,08/02/25 08:15:00 AM,5.18,73.62,,,,
2871,08/02/25 08:30:00 AM,5.16,73.54,,,,
2872,08/02/25 08:45:00 AM,5.24,73.51,,,,
2873,08/02/25 09:00:00 AM,5.30,73.58,,,,
2874,08/02/25 09:15:00 AM,5.11,73.54,,,,
2875,08/02/25 09:30:00 AM,5.14,73.65,,,,
2876,08/02/25 09:45:00 AM,5.65,73.76,,,,
2877,08/02/25 10:00:00 AM,4.91,73.62,,,,
2878,08/02/25 10:15:00 AM,4.89,73.62,,,,
2879,08/02/25 10:30:00 AM,5.09,73.62,,,,
2880,08/02/25 10:45:00 AM,5.26,73.65,,,,
2881,08/02/25 11:00:00 AM,5.15,73.65,,,,
2882,08/02/25 11:15:00 AM,4.94,73.72,,,,
2883,08/02/25 11:30:00 AM,5.07,73.76,,,,
2884,08/02/25 11:45:00 AM,5.25,73.80,,,,
2885,08/02/25 12:00:00 PM,5.72,73.94,,,,
2886,08/02/25 12:15:00 PM,5.79,74.08,,,,
2887,08/02/25 12:30:00 PM,5.90,74.19,,,,
2888,08/02/25 12:45:00 PM,6.28,74.26,,,,
2889,08/02/25 01:00:00 PM,6.40,74.37,,,,
2890,08/02/25 01:15:00 PM,6.25,74.44,,,,
2891,08/02/25 01:30:00 PM,6.41,74.55,,,,
2892,08/02/25 01:45:00 PM,6.68,74.70,,,,
2893,08/02/25 02:00:00 PM,6.87,74.88,,,,
2894,08/02/25 02:15:00 PM,6.89,74.95,,,,
2895,08/02/25 02:30:00 PM,7.01,74.95,,,,
2896,08/02/25 02:45:00 PM,7.33,75.02,,,,
2897,08/02/25 03:00:00 PM,7.59,75.20,,,,
2898,08/02/25 03:15:00 PM,7.59,75.27,,,,
2899,08/02/25 03:30:00 PM,7.57,75.20,,,,
2900,08/02/25 03:45:00 PM,7.65,75.24,,,,
2901,08/02/25 04:00:00 PM,7.71,75.31,,,,
2902,08/02/25 04:15:00 PM,7.89,75.38,,,,
2903,08/02/25 04:30:00 PM,7.94,75.52,,,,
2904,08/02/25 04:45:00 PM,7.69,75.60,,,,
2905,08/02/25 05:00:00 PM,7.87,75.70,,,,
2906,08/02/25 05:15:00 PM,7.96,75.78,,,,
2907,08/02/25 05:30:00 PM,8.31,75.88,,,,
2908,08/02/25 05:45:00 PM,8.00,75.96,,,,
2909,08/02/25 06:00:00 PM,7.39,75.81,,,,
2910,08/02/25 06:15:00 PM,7.44,75.78,,,,
2911,08/02/25 06:30:00 PM,7.37,75.74,,,,
2912,08/02/25 06:45:00 PM,7.11,75.74,,,,
2913,08/02/25 07:00:00 PM,7.08,75.78,,,,
2914,08/02/25 07:15:00 PM,7.15,75.85,,,,
2915,08/02/25 07:30:00 PM,7.36,75.92,,,,
2916,08/02/25 07:45:00 PM,7.62,75.99,,,,
2917,08/02/25 08:00:00 PM,7.58,76.06,,,,
2918,08/02/25 08:15:00 PM,7.73,76.14,,,,
2919,08/02/25 08:30:00 PM,8.87,76.21,,,,
2920,08/02/25 08:45:00 PM,9.15,76.21,,,,
2921,08/02/25 09:00:00 PM,8.93,76.21,,,,
2922,08/02/25 09:15:00 PM,9.16,76.17,,,,
2923,08/02/25 09:30:00 PM,9.05,76.10,,,,
2924,08/02/25 09:45:00 PM,8.86,76.03,,,,
2925,08/02/25 10:00:00 PM,9.33,75.96,,,,
2926,08/02/25 10:15:00 PM,8.87,75.85,,,,
2927,08/02/25 10:30:00 PM,8.99,75.78,,,,
2928,08/02/25 10:45:00 PM,8.92,75.74,,,,
2929,08/02/25 11:00:00 PM,8.93,75.70,,,,
2930,08/02/25 11:15:00 PM,8.45,75.70,,,,
2931,08/02/25 11:30:00 PM,7.99,75.60,,,,
2932,08/02/25 11:45:00 PM,8.38,75.60,,,,
2933,08/03/25 12:00:00 AM,8.30,75.63,,,,
2934,08/03/25 12:15:00 AM,8.39,75.49,,,,
2935,08/03/25 12:30:00 AM,8.55,75.38,,,,
2936,08/03/25 12:45:00 AM,8.54,75.38,,,,
2937,08/03/25 01:00:00 AM,8.42,75.38,,,,
2938,08/03/25 01:15:00 AM,8.49,75.31,,,,
2939,08/03/25 01:30:00 AM,8.46,75.27,,,,
2940,08/03/25 01:45:00 AM,8.16,75.24,,,,
2941,08/03/25 02:00:00 AM,8.21,75.13,,,,
2942,08/03/25 02:15:00 AM,8.29,75.09,,,,
2943,08/03/25 02:30:00 AM,8.23,75.02,,,,
2944,08/03/25 02:45:00 AM,8.25,74.95,,,,
2945,08/03/25 03:00:00 AM,7.96,74.91,,,,
2946,08/03/25 03:15:00 AM,7.96,74.84,,,,
2947,08/03/25 03:30:00 AM,7.79,74.77,,,,
2948,08/03/25 03:45:00 AM,7.79,74.73,,,,
2949,08/03/25 04:00:00 AM,7.74,74.66,,,,
2950,08/03/25 04:15:00 AM,7.48,74.62,,,,
2951,08/03/25 04:30:00 AM,7.54,74.55,,,,
2952,08/03/25 04:45:00 AM,7.05,74.52,,,,
2953,08/03/25 05:00:00 AM,7.25,74.48,,,,
2954,08/03/25 05:15:00 AM,7.26,74.41,,,,
