"Plot Title: DOLogger2"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20906876, SEN S/N: 20906876)","Temp, °F (LGR S/N: 20906876, SEN S/N: 20906876)","Coupler Detached (LGR S/N: 20906876)","Coupler Attached (LGR S/N: 20906876)","Host Connected (LGR S/N: 20906876)","Stopped (LGR S/N: 20906876)","End Of File (LGR S/N: 20906876)"
2148,10/22/24 01:14:40 AM,10.18,54.03,,,,,
2149,10/22/24 01:29:40 AM,10.20,54.03,,,,,
2150,10/22/24 01:44:40 AM,10.21,54.03,,,,,
2151,10/22/24 01:59:40 AM,10.18,54.03,,,,,
2152,10/22/24 02:14:40 AM,10.12,53.96,,,,,
2153,10/22/24 02:29:40 AM,10.06,54.00,,,,,
2154,10/22/24 02:44:40 AM,10.03,53.96,,,,,
2155,10/22/24 02:59:40 AM,10.04,53.96,,,,,
2156,10/22/24 03:14:40 AM,9.97,53.96,,,,,
2157,10/22/24 03:29:40 AM,9.95,53.85,,,,,
2158,10/22/24 03:44:40 AM,10.00,53.89,,,,,
2159,10/22/24 03:59:40 AM,10.04,53.92,,,,,
2160,10/22/24 04:14:40 AM,9.91,53.92,,,,,
2161,10/22/24 04:29:40 AM,9.92,53.85,,,,,
2162,10/22/24 04:44:40 AM,9.98,53.85,,,,,
2163,10/22/24 04:59:40 AM,10.02,53.92,,,,,
2164,10/22/24 05:14:40 AM,9.93,54.03,,,,,
2165,10/22/24 05:29:40 AM,9.80,53.85,,,,,
2166,10/22/24 05:44:40 AM,9.88,53.82,,,,,
2167,10/22/24 05:59:40 AM,9.88,53.82,,,,,
2168,10/22/24 06:14:40 AM,9.90,53.78,,,,,
2169,10/22/24 06:29:40 AM,9.98,53.85,,,,,
2170,10/22/24 06:44:40 AM,9.92,53.85,,,,,
2171,10/22/24 06:59:40 AM,9.86,53.74,,,,,
2172,10/22/24 07:14:40 AM,9.89,53.74,,,,,
2173,10/22/24 07:29:40 AM,9.91,53.78,,,,,
2174,10/22/24 07:44:40 AM,9.93,53.78,,,,,
2175,10/22/24 07:59:40 AM,9.86,53.64,,,,,
2176,10/22/24 08:14:40 AM,9.92,53.56,,,,,
2177,10/22/24 08:29:40 AM,9.83,53.49,,,,,
2178,10/22/24 08:44:40 AM,9.83,53.56,,,,,
2179,10/22/24 08:59:40 AM,9.71,53.53,,,,,
2180,10/22/24 09:14:40 AM,9.92,53.56,,,,,
2181,10/22/24 09:29:40 AM,9.72,53.46,,,,,
2182,10/22/24 09:44:40 AM,9.89,53.53,,,,,
2183,10/22/24 09:59:40 AM,10.01,53.56,,,,,
2184,10/22/24 10:14:40 AM,10.04,53.64,,,,,
2185,10/22/24 10:29:40 AM,10.12,53.67,,,,,
2186,10/22/24 10:44:40 AM,10.13,53.71,,,,,
2187,10/22/24 10:59:40 AM,10.17,53.74,,,,,
2188,10/22/24 11:14:40 AM,10.05,53.74,,,,,
2189,10/22/24 11:29:40 AM,10.29,53.82,,,,,
2190,10/22/24 11:44:40 AM,10.02,53.74,,,,,
2191,10/22/24 11:59:40 AM,10.00,53.71,,,,,
2192,10/22/24 12:14:40 PM,9.85,53.64,,,,,
2193,10/22/24 12:29:40 PM,9.99,53.74,,,,,
2194,10/22/24 12:44:40 PM,10.25,53.96,,,,,
2195,10/22/24 12:59:40 PM,10.48,54.25,,,,,
2196,10/22/24 01:14:40 PM,10.39,54.28,,,,,
2197,10/22/24 01:29:40 PM,9.16,54.28,,,,,
2198,10/22/24 01:44:40 PM,9.29,54.36,,,,,
2199,10/22/24 01:59:40 PM,9.76,54.61,,,,,
2200,10/22/24 02:14:40 PM,9.92,54.90,,,,,
2201,10/22/24 02:29:40 PM,9.81,55.00,,,,,
2202,10/22/24 02:44:40 PM,9.81,55.33,,,,,
2203,10/22/24 02:59:40 PM,9.71,55.33,,,,,
2204,10/22/24 03:14:40 PM,9.65,55.47,,,,,
2205,10/22/24 03:29:40 PM,9.55,55.40,,,,,
2206,10/22/24 03:44:40 PM,9.70,55.72,,,,,
2207,10/22/24 03:59:40 PM,9.63,55.80,,,,,
2208,10/22/24 04:14:40 PM,10.52,56.30,,,,,
2209,10/22/24 04:29:40 PM,9.77,56.23,,,,,
2210,10/22/24 04:44:40 PM,9.03,55.11,,,,,
2211,10/22/24 04:59:40 PM,9.66,54.28,,,,,
2212,10/22/24 05:14:40 PM,10.39,54.00,,,,,
2213,10/22/24 05:29:40 PM,10.38,53.67,,,,,
2214,10/22/24 05:44:40 PM,10.19,53.35,,,,,
2215,10/22/24 05:59:40 PM,10.01,53.24,,,,,
2216,10/22/24 06:14:40 PM,9.60,53.10,,,,,
2217,10/22/24 06:29:40 PM,9.80,53.02,,,,,
2218,10/22/24 06:44:40 PM,10.24,53.06,,,,,
2219,10/22/24 06:59:40 PM,10.44,53.17,,,,,
2220,10/22/24 07:14:40 PM,10.49,53.35,,,,,
2221,10/22/24 07:29:40 PM,10.70,53.64,,,,,
2222,10/22/24 07:44:40 PM,11.08,53.96,,,,,
2223,10/22/24 07:59:40 PM,11.33,54.10,,,,,
2224,10/22/24 08:14:40 PM,11.19,54.18,,,,,
2225,10/22/24 08:29:40 PM,10.99,54.25,,,,,
2226,10/22/24 08:44:40 PM,11.02,54.36,,,,,
2227,10/22/24 08:59:40 PM,11.40,54.61,,,,,
2228,10/22/24 09:14:40 PM,11.41,54.68,,,,,
2229,10/22/24 09:29:40 PM,11.43,54.79,,,,,
2230,10/22/24 09:44:40 PM,11.33,54.97,,,,,
2231,10/22/24 09:59:40 PM,11.33,55.08,,,,,
2232,10/22/24 10:14:40 PM,11.43,55.18,,,,,
2233,10/22/24 10:29:40 PM,11.35,55.22,,,,,
2234,10/22/24 10:44:40 PM,11.33,55.22,,,,,
2235,10/22/24 10:59:40 PM,11.36,55.08,,,,,
2236,10/22/24 11:14:40 PM,11.35,54.93,,,,,
2237,10/22/24 11:29:40 PM,11.26,54.93,,,,,
2238,10/22/24 11:44:40 PM,11.28,54.97,,,,,
2239,10/22/24 11:59:40 PM,11.15,54.93,,,,,
2240,10/23/24 12:14:40 AM,11.25,54.97,,,,,
2241,10/23/24 12:29:40 AM,11.28,55.00,,,,,
2242,10/23/24 12:44:40 AM,11.28,55.04,,,,,
2243,10/23/24 12:59:40 AM,11.27,55.08,,,,,
2244,10/23/24 01:14:40 AM,11.27,55.11,,,,,
2245,10/23/24 01:29:40 AM,11.26,55.11,,,,,
2246,10/23/24 01:44:40 AM,11.24,55.11,,,,,
2247,10/23/24 01:59:40 AM,11.09,55.08,,,,,
2248,10/23/24 02:14:40 AM,11.12,55.00,,,,,
2249,10/23/24 02:29:40 AM,10.99,54.93,,,,,
2250,10/23/24 02:44:40 AM,11.02,54.93,,,,,
2251,10/23/24 02:59:40 AM,11.00,54.90,,,,,
2252,10/23/24 03:14:40 AM,11.07,54.93,,,,,
2253,10/23/24 03:29:40 AM,11.12,55.00,,,,,
2254,10/23/24 03:44:40 AM,11.02,55.04,,,,,
2255,10/23/24 03:59:40 AM,10.87,55.04,,,,,
2256,10/23/24 04:14:40 AM,10.41,55.15,,,,,
2257,10/23/24 04:29:40 AM,9.43,55.33,,,,,
2258,10/23/24 04:44:40 AM,10.37,55.54,,,,,
2259,10/23/24 04:59:40 AM,10.88,55.72,,,,,
2260,10/23/24 05:14:40 AM,10.13,55.98,,,,,
2261,10/23/24 05:29:40 AM,9.75,56.26,,,,,
2262,10/23/24 05:44:40 AM,10.88,56.44,,,,,
2263,10/23/24 05:59:40 AM,10.83,56.48,,,,,
2264,10/23/24 06:14:40 AM,10.79,56.48,,,,,
2265,10/23/24 06:29:40 AM,10.80,56.44,,,,,
2266,10/23/24 06:44:40 AM,10.81,56.44,,,,,
2267,10/23/24 06:59:40 AM,10.83,56.41,,,,,
2268,10/23/24 07:14:40 AM,10.67,56.37,,,,,
2269,10/23/24 07:29:40 AM,9.90,56.08,,,,,
2270,10/23/24 07:44:40 AM,9.01,55.72,,,,,
2271,10/23/24 07:59:40 AM,8.89,55.54,,,,,
2272,10/23/24 08:14:40 AM,8.93,55.47,,,,,
2273,10/23/24 08:29:40 AM,9.14,55.51,,,,,
2274,10/23/24 08:44:40 AM,8.78,55.15,,,,,
2275,10/23/24 08:59:40 AM,9.30,55.11,,,,,
2276,10/23/24 09:14:40 AM,9.26,54.79,,,,,
2277,10/23/24 09:29:40 AM,9.19,54.64,,,,,
2278,10/23/24 09:44:40 AM,9.59,54.72,,,,,
2279,10/23/24 09:59:40 AM,10.58,55.00,,,,,
2280,10/23/24 10:14:40 AM,10.39,55.54,,,,,
2281,10/23/24 10:29:40 AM,11.53,56.41,,,,,
2282,10/23/24 10:44:40 AM,11.57,56.62,,,,,
2283,10/23/24 10:59:40 AM,11.70,56.73,,,,,
2284,10/23/24 11:14:40 AM,11.72,56.80,,,,,
2285,10/23/24 11:29:40 AM,11.81,56.88,,,,,
2286,10/23/24 11:44:40 AM,11.84,56.95,,,,,
2287,10/23/24 11:59:40 AM,11.77,57.02,,,,,
2288,10/23/24 12:14:40 PM,11.81,57.09,,,,,
2289,10/23/24 12:29:40 PM,11.89,57.24,,,,,
2290,10/23/24 12:44:40 PM,11.69,57.24,,,,,
2291,10/23/24 12:59:40 PM,11.45,57.24,,,,,
2292,10/23/24 01:14:40 PM,11.25,57.13,,,,,
2293,10/23/24 01:29:40 PM,11.34,57.20,,,,,
2294,10/23/24 01:44:40 PM,11.43,57.45,,,,,
2295,10/23/24 01:59:40 PM,11.56,57.56,,,,,
2296,10/23/24 02:14:40 PM,11.60,57.70,,,,,
2297,10/23/24 02:29:40 PM,11.75,57.81,,,,,
2298,10/23/24 02:44:40 PM,11.86,57.96,,,,,
2299,10/23/24 02:59:40 PM,11.39,57.88,,,,,
2300,10/23/24 03:14:40 PM,11.41,57.67,,,,,
2301,10/23/24 03:29:40 PM,11.19,57.78,,,,,
2302,10/23/24 03:44:40 PM,11.24,57.92,,,,,
2303,10/23/24 03:59:40 PM,11.18,58.03,,,,,
2304,10/23/24 04:14:40 PM,11.16,58.06,,,,,
2305,10/23/24 04:29:40 PM,11.19,57.99,,,,,
2306,10/23/24 04:44:40 PM,11.28,58.10,,,,,
2307,10/23/24 04:59:40 PM,11.31,58.03,,,,,
2308,10/23/24 05:14:40 PM,11.37,58.06,,,,,
2309,10/23/24 05:29:40 PM,11.33,58.06,,,,,
2310,10/23/24 05:44:40 PM,11.10,57.99,,,,,
2311,10/23/24 05:59:40 PM,10.55,57.45,,,,,
2312,10/23/24 06:14:40 PM,10.23,57.06,,,,,
2313,10/23/24 06:29:40 PM,10.23,56.88,,,,,
2314,10/23/24 06:44:40 PM,10.37,56.70,,,,,
2315,10/23/24 06:59:40 PM,10.11,56.41,,,,,
2316,10/23/24 07:14:40 PM,9.88,56.19,,,,,
2317,10/23/24 07:29:40 PM,9.67,56.26,,,,,
2318,10/23/24 07:44:40 PM,9.58,56.30,,,,,
2319,10/23/24 07:59:40 PM,9.63,56.30,,,,,
2320,10/23/24 08:14:40 PM,9.58,56.34,,,,,
2321,10/23/24 08:29:40 PM,9.47,56.30,,,,,
2322,10/23/24 08:44:40 PM,9.69,56.44,,,,,
2323,10/23/24 08:59:40 PM,9.86,56.59,,,,,
2324,10/23/24 09:14:40 PM,10.01,56.73,,,,,
2325,10/23/24 09:29:40 PM,10.03,56.91,,,,,
2326,10/23/24 09:44:40 PM,10.16,57.06,,,,,
2327,10/23/24 09:59:40 PM,10.26,57.13,,,,,
2328,10/23/24 10:14:40 PM,10.34,57.24,,,,,
2329,10/23/24 10:29:40 PM,10.28,57.24,,,,,
2330,10/23/24 10:44:40 PM,10.44,57.42,,,,,
2331,10/23/24 10:59:40 PM,10.53,57.38,,,,,
2332,10/23/24 11:14:40 PM,10.48,57.34,,,,,
2333,10/23/24 11:29:40 PM,10.89,57.56,,,,,
2334,10/23/24 11:44:40 PM,10.70,57.70,,,,,
2335,10/23/24 11:59:40 PM,10.80,57.70,,,,,
2336,10/24/24 12:14:40 AM,10.52,57.70,,,,,
2337,10/24/24 12:29:40 AM,9.88,57.67,,,,,
2338,10/24/24 12:44:40 AM,10.13,57.74,,,,,
2339,10/24/24 12:59:40 AM,10.00,57.74,,,,,
2340,10/24/24 01:14:40 AM,9.85,57.63,,,,,
2341,10/24/24 01:29:40 AM,9.80,57.60,,,,,
2342,10/24/24 01:44:40 AM,9.73,57.38,,,,,
2343,10/24/24 01:59:40 AM,9.31,56.77,,,,,
2344,10/24/24 02:14:40 AM,9.43,56.52,,,,,
2345,10/24/24 02:29:40 AM,9.39,56.48,,,,,
2346,10/24/24 02:44:40 AM,9.58,56.48,,,,,
2347,10/24/24 02:59:40 AM,9.79,56.48,,,,,
2348,10/24/24 03:14:40 AM,9.75,56.59,,,,,
2349,10/24/24 03:29:40 AM,9.51,56.48,,,,,
2350,10/24/24 03:44:40 AM,9.16,56.26,,,,,
2351,10/24/24 03:59:40 AM,9.45,56.41,,,,,
2352,10/24/24 04:14:40 AM,9.37,56.52,,,,,
2353,10/24/24 04:29:40 AM,9.52,56.77,,,,,
2354,10/24/24 04:44:40 AM,9.77,57.02,,,,,
2355,10/24/24 04:59:40 AM,10.14,57.27,,,,,
2356,10/24/24 05:14:40 AM,9.83,57.24,,,,,
2357,10/24/24 05:29:40 AM,10.22,57.45,,,,,
2358,10/24/24 05:44:40 AM,10.19,57.49,,,,,
2359,10/24/24 05:59:40 AM,10.38,57.52,,,,,
2360,10/24/24 06:14:40 AM,10.24,57.52,,,,,
2361,10/24/24 06:29:40 AM,10.17,57.60,,,,,
2362,10/24/24 06:44:40 AM,10.09,57.60,,,,,
2363,10/24/24 06:59:40 AM,10.25,57.70,,,,,
2364,10/24/24 07:14:40 AM,10.31,57.67,,,,,
2365,10/24/24 07:29:40 AM,10.23,57.63,,,,,
2366,10/24/24 07:44:40 AM,10.19,57.60,,,,,
2367,10/24/24 07:59:40 AM,10.10,57.60,,,,,
2368,10/24/24 08:14:40 AM,10.10,57.56,,,,,
2369,10/24/24 08:29:40 AM,10.13,57.60,,,,,
2370,10/24/24 08:44:40 AM,10.01,57.56,,,,,
2371,10/24/24 08:59:40 AM,10.02,57.45,,,,,
2372,10/24/24 09:14:40 AM,9.99,57.38,,,,,
2373,10/24/24 09:29:40 AM,10.09,57.34,,,,,
2374,10/24/24 09:44:40 AM,9.84,57.27,,,,,
2375,10/24/24 09:59:40 AM,9.93,57.27,,,,,
2376,10/24/24 10:14:40 AM,10.04,57.34,,,,,
2377,10/24/24 10:29:40 AM,10.02,57.31,,,,,
2378,10/24/24 10:44:40 AM,9.69,57.27,,,,,
2379,10/24/24 10:59:40 AM,10.03,57.27,,,,,
2380,10/24/24 11:14:40 AM,9.91,57.27,,,,,
2381,10/24/24 11:29:40 AM,9.85,57.24,,,,,
2382,10/24/24 11:44:40 AM,9.78,57.27,,,,,
2383,10/24/24 11:59:40 AM,9.97,57.20,,,,,
2384,10/24/24 12:14:40 PM,10.00,57.20,,,,,
2385,10/24/24 12:29:40 PM,10.06,57.24,,,,,
2386,10/24/24 12:44:40 PM,10.32,57.38,,,,,
2387,10/24/24 12:59:40 PM,10.42,57.49,,,,,
2388,10/24/24 01:14:40 PM,10.55,57.52,,,,,
2389,10/24/24 01:29:40 PM,10.55,57.67,,,,,
2390,10/24/24 01:44:40 PM,10.60,57.78,,,,,
2391,10/24/24 01:59:40 PM,10.66,57.88,,,,,
2392,10/24/24 02:14:40 PM,10.73,57.99,,,,,
2393,10/24/24 02:29:40 PM,10.71,58.06,,,,,
2394,10/24/24 02:44:40 PM,10.80,58.10,,,,,
2395,10/24/24 02:59:40 PM,10.74,58.14,,,,,
2396,10/24/24 03:14:40 PM,10.75,58.17,,,,,
2397,10/24/24 03:29:40 PM,10.63,58.17,,,,,
2398,10/24/24 03:44:40 PM,10.71,58.21,,,,,
2399,10/24/24 03:59:40 PM,10.67,58.24,,,,,
2400,10/24/24 04:14:40 PM,10.79,58.24,,,,,
2401,10/24/24 04:29:40 PM,10.83,58.24,,,,,
2402,10/24/24 04:44:40 PM,10.86,58.28,,,,,
2403,10/24/24 04:59:40 PM,10.90,58.28,,,,,
2404,10/24/24 05:14:40 PM,10.89,58.28,,,,,
2405,10/24/24 05:29:40 PM,10.88,58.32,,,,,
2406,10/24/24 05:44:40 PM,10.88,58.32,,,,,
2407,10/24/24 05:59:40 PM,10.85,58.28,,,,,
2408,10/24/24 06:14:40 PM,10.85,58.21,,,,,
2409,10/24/24 06:29:40 PM,10.84,58.17,,,,,
2410,10/24/24 06:44:40 PM,10.81,58.14,,,,,
2411,10/24/24 06:59:40 PM,10.79,58.10,,,,,
2412,10/24/24 07:14:40 PM,10.75,58.10,,,,,
2413,10/24/24 07:29:40 PM,10.66,58.06,,,,,
2414,10/24/24 07:44:40 PM,10.67,57.99,,,,,
2415,10/24/24 07:59:40 PM,10.67,57.92,,,,,
2416,10/24/24 08:14:40 PM,10.61,57.85,,,,,
2417,10/24/24 08:29:40 PM,10.58,57.78,,,,,
2418,10/24/24 08:44:40 PM,10.54,57.74,,,,,
2419,10/24/24 08:59:40 PM,10.49,57.74,,,,,
2420,10/24/24 09:14:40 PM,10.43,57.70,,,,,
2421,10/24/24 09:29:40 PM,10.42,57.63,,,,,
2422,10/24/24 09:44:40 PM,10.40,57.60,,,,,
2423,10/24/24 09:59:40 PM,10.37,57.52,,,,,
2424,10/24/24 10:14:40 PM,10.34,57.49,,,,,
2425,10/24/24 10:29:40 PM,10.30,57.42,,,,,
2426,10/24/24 10:44:40 PM,10.18,57.34,,,,,
2427,10/24/24 10:59:40 PM,10.19,57.27,,,,,
2428,10/24/24 11:14:40 PM,10.20,57.24,,,,,
2429,10/24/24 11:29:40 PM,10.20,57.24,,,,,
2430,10/24/24 11:44:40 PM,10.09,57.27,,,,,
2431,10/24/24 11:59:40 PM,9.95,57.06,,,,,
2432,10/25/24 12:14:40 AM,9.87,56.91,,,,,
2433,10/25/24 12:29:40 AM,9.87,56.88,,,,,
2434,10/25/24 12:44:40 AM,9.80,56.77,,,,,
2435,10/25/24 12:59:40 AM,9.78,56.73,,,,,
2436,10/25/24 01:14:40 AM,9.88,56.62,,,,,
2437,10/25/24 01:29:40 AM,9.95,56.55,,,,,
2438,10/25/24 01:44:40 AM,9.85,56.48,,,,,
2439,10/25/24 01:59:40 AM,9.78,56.44,,,,,
2440,10/25/24 02:14:40 AM,9.82,56.44,,,,,
2441,10/25/24 02:29:40 AM,9.69,56.37,,,,,
2442,10/25/24 02:44:40 AM,9.77,56.44,,,,,
2443,10/25/24 02:59:40 AM,9.62,56.44,,,,,
2444,10/25/24 03:14:40 AM,9.66,56.44,,,,,
2445,10/25/24 03:29:40 AM,9.51,56.37,,,,,
2446,10/25/24 03:44:40 AM,9.58,56.34,,,,,
2447,10/25/24 03:59:40 AM,9.70,56.30,,,,,
2448,10/25/24 04:14:40 AM,9.68,56.26,,,,,
2449,10/25/24 04:29:40 AM,9.64,56.23,,,,,
2450,10/25/24 04:44:40 AM,9.62,56.19,,,,,
2451,10/25/24 04:59:40 AM,9.57,56.08,,,,,
2452,10/25/24 05:14:40 AM,9.52,55.98,,,,,
2453,10/25/24 05:29:40 AM,9.45,55.87,,,,,
2454,10/25/24 05:44:40 AM,9.46,55.76,,,,,
2455,10/25/24 05:59:40 AM,9.42,55.65,,,,,
2456,10/25/24 06:14:40 AM,9.47,55.58,,,,,
2457,10/25/24 06:29:40 AM,9.47,55.54,,,,,
2458,10/25/24 06:44:40 AM,9.41,55.58,,,,,
2459,10/25/24 06:59:40 AM,9.39,55.51,,,,,
2460,10/25/24 07:14:40 AM,9.35,55.51,,,,,
2461,10/25/24 07:29:40 AM,9.17,55.47,,,,,
2462,10/25/24 07:44:40 AM,9.17,55.51,,,,,
2463,10/25/24 07:59:40 AM,9.23,55.58,,,,,
2464,10/25/24 08:14:40 AM,9.17,55.51,,,,,
2465,10/25/24 08:29:40 AM,9.13,55.47,,,,,
2466,10/25/24 08:44:40 AM,9.21,55.54,,,,,
2467,10/25/24 08:59:40 AM,8.90,55.40,,,,,
2468,10/25/24 09:14:40 AM,8.86,55.33,,,,,
2469,10/25/24 09:29:40 AM,9.17,55.44,,,,,
2470,10/25/24 09:44:40 AM,9.14,55.40,,,,,
2471,10/25/24 09:59:40 AM,9.07,55.33,,,,,
2472,10/25/24 10:14:40 AM,8.73,55.22,,,,,
2473,10/25/24 10:29:40 AM,9.19,55.15,,,,,
2474,10/25/24 10:44:40 AM,9.41,55.18,,,,,
2475,10/25/24 10:59:40 AM,9.47,55.15,,,,,
2476,10/25/24 11:14:40 AM,9.51,55.18,,,,,
2477,10/25/24 11:29:40 AM,9.42,55.22,,,,,
2478,10/25/24 11:44:40 AM,9.29,55.22,,,,,
2479,10/25/24 11:59:40 AM,9.24,55.22,,,,,
2480,10/25/24 12:14:40 PM,9.20,55.22,,,,,
2481,10/25/24 12:29:40 PM,9.19,55.26,,,,,
2482,10/25/24 12:44:40 PM,9.25,55.36,,,,,
2483,10/25/24 12:59:40 PM,9.18,55.36,,,,,
2484,10/25/24 01:14:40 PM,9.48,55.40,,,,,
2485,10/25/24 01:29:40 PM,9.68,55.40,,,,,
2486,10/25/24 01:44:40 PM,9.75,55.47,,,,,
2487,10/25/24 01:59:40 PM,9.88,55.62,,,,,
2488,10/25/24 02:14:40 PM,9.91,55.72,,,,,
2489,10/25/24 02:29:40 PM,10.16,55.80,,,,,
2490,10/25/24 02:44:40 PM,10.31,55.87,,,,,
2491,10/25/24 02:59:40 PM,10.46,55.98,,,,,
2492,10/25/24 03:14:40 PM,10.68,56.08,,,,,
2493,10/25/24 03:29:40 PM,10.85,56.16,,,,,
2494,10/25/24 03:44:40 PM,10.82,56.19,,,,,
2495,10/25/24 03:59:40 PM,10.86,56.26,,,,,
2496,10/25/24 04:14:40 PM,11.09,56.48,,,,,
2497,10/25/24 04:29:40 PM,11.01,56.95,,,,,
2498,10/25/24 04:44:40 PM,10.95,57.24,,,,,
2499,10/25/24 04:59:40 PM,10.99,57.34,,,,,
2500,10/25/24 05:14:40 PM,10.96,57.38,,,,,
2501,10/25/24 05:29:40 PM,11.04,57.45,,,,,
2502,10/25/24 05:44:40 PM,11.06,57.45,,,,,
2503,10/25/24 05:59:40 PM,11.03,57.42,,,,,
2504,10/25/24 06:14:40 PM,10.99,57.38,,,,,
2505,10/25/24 06:29:40 PM,11.03,57.31,,,,,
2506,10/25/24 06:44:40 PM,10.92,57.24,,,,,
2507,10/25/24 06:59:40 PM,10.98,57.27,,,,,
2508,10/25/24 07:14:40 PM,10.58,57.06,,,,,
2509,10/25/24 07:29:40 PM,10.32,56.73,,,,,
2510,10/25/24 07:44:40 PM,10.22,56.59,,,,,
2511,10/25/24 07:59:40 PM,10.05,56.41,,,,,
2512,10/25/24 08:14:40 PM,9.93,56.34,,,,,
2513,10/25/24 08:29:40 PM,9.96,56.34,,,,,
2514,10/25/24 08:44:40 PM,9.95,56.26,,,,,
2515,10/25/24 08:59:40 PM,9.87,56.23,,,,,
2516,10/25/24 09:14:40 PM,9.78,56.12,,,,,
2517,10/25/24 09:29:40 PM,9.77,56.01,,,,,
2518,10/25/24 09:44:40 PM,9.76,55.90,,,,,
2519,10/25/24 09:59:40 PM,9.62,55.87,,,,,
2520,10/25/24 10:14:40 PM,9.52,55.83,,,,,
2521,10/25/24 10:29:40 PM,9.45,55.83,,,,,
2522,10/25/24 10:44:40 PM,9.76,55.90,,,,,
2523,10/25/24 10:59:40 PM,9.32,55.87,,,,,
2524,10/25/24 11:14:40 PM,9.54,55.90,,,,,
2525,10/25/24 11:29:40 PM,9.77,56.08,,,,,
2526,10/25/24 11:44:40 PM,9.76,56.08,,,,,
2527,10/25/24 11:59:40 PM,10.18,56.19,,,,,
2528,10/26/24 12:14:40 AM,9.98,56.19,,,,,
2529,10/26/24 12:29:40 AM,9.88,56.16,,,,,
2530,10/26/24 12:44:40 AM,10.13,56.16,,,,,
2531,10/26/24 12:59:40 AM,10.22,56.19,,,,,
2532,10/26/24 01:14:40 AM,10.22,56.16,,,,,
2533,10/26/24 01:29:40 AM,10.20,56.12,,,,,
2534,10/26/24 01:44:40 AM,10.14,56.08,,,,,
2535,10/26/24 01:59:40 AM,10.07,56.08,,,,,
2536,10/26/24 02:14:40 AM,10.07,56.05,,,,,
2537,10/26/24 02:29:40 AM,10.05,55.98,,,,,
2538,10/26/24 02:44:40 AM,10.02,55.90,,,,,
2539,10/26/24 02:59:40 AM,9.97,55.90,,,,,
2540,10/26/24 03:14:40 AM,9.95,55.87,,,,,
2541,10/26/24 03:29:40 AM,9.89,55.83,,,,,
2542,10/26/24 03:44:40 AM,9.87,55.80,,,,,
2543,10/26/24 03:59:40 AM,9.84,55.80,,,,,
2544,10/26/24 04:14:40 AM,9.82,55.72,,,,,
2545,10/26/24 04:29:40 AM,9.81,55.72,,,,,
2546,10/26/24 04:44:40 AM,9.77,55.72,,,,,
2547,10/26/24 04:59:40 AM,9.71,55.69,,,,,
2548,10/26/24 05:14:40 AM,9.70,55.65,,,,,
2549,10/26/24 05:29:40 AM,9.67,55.65,,,,,
2550,10/26/24 05:44:40 AM,9.68,55.62,,,,,
2551,10/26/24 05:59:40 AM,9.61,55.54,,,,,
2552,10/26/24 06:14:40 AM,9.47,55.54,,,,,
2553,10/26/24 06:29:40 AM,9.45,55.51,,,,,
2554,10/26/24 06:44:40 AM,9.45,55.47,,,,,
2555,10/26/24 06:59:40 AM,9.40,55.47,,,,,
2556,10/26/24 07:14:40 AM,9.37,55.44,,,,,
2557,10/26/24 07:29:40 AM,9.34,55.40,,,,,
2558,10/26/24 07:44:40 AM,9.32,55.36,,,,,
2559,10/26/24 07:59:40 AM,9.31,55.36,,,,,
2560,10/26/24 08:14:40 AM,9.30,55.33,,,,,
2561,10/26/24 08:29:40 AM,9.24,55.33,,,,,
2562,10/26/24 08:44:40 AM,9.26,55.33,,,,,
2563,10/26/24 08:59:40 AM,9.25,55.33,,,,,
2564,10/26/24 09:14:40 AM,9.19,55.29,,,,,
2565,10/26/24 09:29:40 AM,8.97,55.22,,,,,
2566,10/26/24 09:44:40 AM,9.42,55.29,,,,,
2567,10/26/24 09:59:40 AM,9.26,55.29,,,,,
2568,10/26/24 10:14:40 AM,9.25,55.29,,,,,
2569,10/26/24 10:29:40 AM,9.34,55.29,,,,,
2570,10/26/24 10:44:40 AM,9.41,55.33,,,,,
2571,10/26/24 10:59:40 AM,9.51,55.40,,,,,
2572,10/26/24 11:14:40 AM,9.58,55.40,,,,,
2573,10/26/24 11:29:40 AM,9.69,55.44,,,,,
2574,10/26/24 11:44:40 AM,9.71,55.36,,,,,
2575,10/26/24 11:59:40 AM,9.80,55.36,,,,,
2576,10/26/24 12:14:40 PM,9.90,55.40,,,,,
2577,10/26/24 12:29:40 PM,9.95,55.40,,,,,
2578,10/26/24 12:44:40 PM,10.00,55.40,,,,,
2579,10/26/24 12:59:40 PM,10.03,55.40,,,,,
2580,10/26/24 01:14:40 PM,10.00,55.44,,,,,
2581,10/26/24 01:29:40 PM,10.06,55.47,,,,,
2582,10/26/24 01:44:40 PM,10.07,55.51,,,,,
2583,10/26/24 01:59:40 PM,10.11,55.62,,,,,
2584,10/26/24 02:14:40 PM,10.20,55.69,,,,,
2585,10/26/24 02:29:40 PM,10.22,55.83,,,,,
2586,10/26/24 02:44:40 PM,10.23,55.90,,,,,
2587,10/26/24 02:59:40 PM,10.26,55.98,,,,,
2588,10/26/24 03:14:40 PM,10.30,56.01,,,,,
2589,10/26/24 03:29:40 PM,10.34,56.05,,,,,
2590,10/26/24 03:44:40 PM,10.38,56.05,,,,,
2591,10/26/24 03:59:40 PM,10.40,56.05,,,,,
2592,10/26/24 04:14:40 PM,10.43,56.05,,,,,
