"Plot Title: 8-17-24"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Temp, °F (LGR S/N: 21118650, SEN S/N: 21118650, LBL: CP - Sector 1)","Coupler Detached (LGR S/N: 21118650)","Expired Sensor Cap (LGR S/N: 21118650)","Coupler Attached (LGR S/N: 21118650)","Host Connected (LGR S/N: 21118650)","Stopped (LGR S/N: 21118650)","End Of File (LGR S/N: 21118650)"
3896,09/26/24 11:18:42 PM,7.09,65.37,,,,,,
3897,09/26/24 11:33:42 PM,7.04,65.37,,,,,,
3898,09/26/24 11:48:42 PM,7.00,65.37,,,,,,
3899,09/27/24 12:03:42 AM,6.98,65.37,,,,,,
3900,09/27/24 12:18:42 AM,7.05,65.37,,,,,,
3901,09/27/24 12:33:42 AM,6.80,65.37,,,,,,
3902,09/27/24 12:48:42 AM,6.97,65.34,,,,,,
3903,09/27/24 01:03:42 AM,6.86,65.34,,,,,,
3904,09/27/24 01:18:42 AM,7.01,65.34,,,,,,
3905,09/27/24 01:33:42 AM,6.80,65.34,,,,,,
3906,09/27/24 01:48:42 AM,6.97,65.34,,,,,,
3907,09/27/24 02:03:42 AM,6.62,65.34,,,,,,
3908,09/27/24 02:18:42 AM,6.74,65.34,,,,,,
3909,09/27/24 02:33:42 AM,6.71,65.30,,,,,,
3910,09/27/24 02:48:42 AM,6.82,65.30,,,,,,
3911,09/27/24 03:03:42 AM,7.02,65.30,,,,,,
3912,09/27/24 03:18:42 AM,6.57,65.30,,,,,,
3913,09/27/24 03:33:42 AM,6.80,65.26,,,,,,
3914,09/27/24 03:48:42 AM,6.70,65.30,,,,,,
3915,09/27/24 04:03:42 AM,6.50,65.30,,,,,,
3916,09/27/24 04:18:42 AM,6.53,65.26,,,,,,
3917,09/27/24 04:33:42 AM,6.48,65.26,,,,,,
3918,09/27/24 04:48:42 AM,6.67,65.26,,,,,,
3919,09/27/24 05:03:42 AM,6.75,65.23,,,,,,
3920,09/27/24 05:18:42 AM,6.78,65.23,,,,,,
3921,09/27/24 05:33:42 AM,6.73,65.23,,,,,,
3922,09/27/24 05:48:42 AM,6.44,65.19,,,,,,
3923,09/27/24 06:03:42 AM,6.48,65.19,,,,,,
3924,09/27/24 06:18:42 AM,6.58,65.19,,,,,,
3925,09/27/24 06:33:42 AM,6.69,65.16,,,,,,
3926,09/27/24 06:48:42 AM,6.70,65.16,,,,,,
3927,09/27/24 07:03:42 AM,6.63,65.12,,,,,,
3928,09/27/24 07:18:42 AM,6.60,65.12,,,,,,
3929,09/27/24 07:33:42 AM,6.60,65.08,,,,,,
3930,09/27/24 07:48:42 AM,6.62,65.08,,,,,,
3931,09/27/24 08:03:42 AM,6.58,65.08,,,,,,
3932,09/27/24 08:18:42 AM,6.45,65.05,,,,,,
3933,09/27/24 08:33:42 AM,6.41,65.01,,,,,,
3934,09/27/24 08:48:42 AM,6.48,65.05,,,,,,
3935,09/27/24 09:03:42 AM,6.31,65.05,,,,,,
3936,09/27/24 09:18:42 AM,6.44,65.05,,,,,,
3937,09/27/24 09:33:42 AM,6.28,65.01,,,,,,
3938,09/27/24 09:48:42 AM,6.40,65.01,,,,,,
3939,09/27/24 10:03:42 AM,6.21,64.98,,,,,,
3940,09/27/24 10:18:42 AM,6.14,65.01,,,,,,
3941,09/27/24 10:33:42 AM,6.13,64.98,,,,,,
3942,09/27/24 10:48:42 AM,6.32,65.01,,,,,,
3943,09/27/24 11:03:42 AM,6.23,64.98,,,,,,
3944,09/27/24 11:18:42 AM,5.99,64.98,,,,,,
3945,09/27/24 11:33:42 AM,6.89,65.01,,,,,,
3946,09/27/24 11:48:42 AM,7.34,65.12,,,,,,
3947,09/27/24 12:03:42 PM,7.52,65.41,,,,,,
3948,09/27/24 12:18:42 PM,7.71,65.59,,,,,,
3949,09/27/24 12:33:42 PM,7.93,65.73,,,,,,
3950,09/27/24 12:48:42 PM,7.96,65.88,,,,,,
3951,09/27/24 01:03:42 PM,8.06,65.95,,,,,,
3952,09/27/24 01:18:42 PM,8.10,65.98,,,,,,
3953,09/27/24 01:33:42 PM,7.72,65.95,,,,,,
3954,09/27/24 01:48:42 PM,6.04,65.48,,,,,,
3955,09/27/24 02:03:42 PM,6.30,65.41,,,,,,
3956,09/27/24 02:18:42 PM,5.74,65.23,,,,,,
3957,09/27/24 02:33:42 PM,5.52,65.12,,,,,,
3958,09/27/24 02:48:42 PM,5.87,65.16,,,,,,
3959,09/27/24 03:03:42 PM,5.86,65.16,,,,,,
3960,09/27/24 03:18:42 PM,5.89,65.23,,,,,,
3961,09/27/24 03:33:42 PM,6.21,65.48,,,,,,
3962,09/27/24 03:48:42 PM,7.27,65.80,,,,,,
3963,09/27/24 04:03:42 PM,6.62,65.73,,,,,,
3964,09/27/24 04:18:42 PM,6.66,65.66,,,,,,
3965,09/27/24 04:33:42 PM,6.45,65.48,,,,,,
3966,09/27/24 04:48:42 PM,6.18,65.34,,,,,,
3967,09/27/24 05:03:42 PM,5.61,65.23,,,,,,
3968,09/27/24 05:18:42 PM,5.44,65.19,,,,,,
3969,09/27/24 05:33:42 PM,5.41,65.19,,,,,,
3970,09/27/24 05:48:42 PM,5.69,65.23,,,,,,
3971,09/27/24 06:03:42 PM,6.15,65.30,,,,,,
3972,09/27/24 06:18:42 PM,6.32,65.34,,,,,,
3973,09/27/24 06:33:42 PM,6.54,65.30,,,,,,
3974,09/27/24 06:48:42 PM,6.18,65.30,,,,,,
3975,09/27/24 07:03:42 PM,5.84,65.26,,,,,,
3976,09/27/24 07:18:42 PM,5.69,65.26,,,,,,
3977,09/27/24 07:33:42 PM,5.66,65.30,,,,,,
3978,09/27/24 07:48:42 PM,5.80,65.30,,,,,,
3979,09/27/24 08:03:42 PM,6.01,65.34,,,,,,
3980,09/27/24 08:18:42 PM,6.15,65.37,,,,,,
3981,09/27/24 08:33:42 PM,6.19,65.41,,,,,,
3982,09/27/24 08:48:42 PM,5.97,65.37,,,,,,
3983,09/27/24 09:03:42 PM,6.39,65.37,,,,,,
3984,09/27/24 09:18:42 PM,6.15,65.34,,,,,,
3985,09/27/24 09:33:42 PM,6.53,65.37,,,,,,
3986,09/27/24 09:48:42 PM,6.95,65.44,,,,,,
3987,09/27/24 10:03:42 PM,6.73,65.41,,,,,,
3988,09/27/24 10:18:42 PM,6.86,65.41,,,,,,
3989,09/27/24 10:33:42 PM,7.09,65.52,,,,,,
3990,09/27/24 10:48:42 PM,7.13,65.59,,,,,,
3991,09/27/24 11:03:42 PM,7.04,65.66,,,,,,
3992,09/27/24 11:18:42 PM,6.92,65.62,,,,,,
3993,09/27/24 11:33:42 PM,6.88,65.59,,,,,,
3994,09/27/24 11:48:42 PM,6.39,65.48,,,,,,
3995,09/28/24 12:03:42 AM,6.73,65.48,,,,,,
3996,09/28/24 12:18:42 AM,6.78,65.52,,,,,,
3997,09/28/24 12:33:42 AM,6.69,65.48,,,,,,
3998,09/28/24 12:48:42 AM,6.10,65.52,,,,,,
3999,09/28/24 01:03:42 AM,4.83,65.52,,,,,,
4000,09/28/24 01:18:42 AM,3.44,65.52,,,,,,
4001,09/28/24 01:33:42 AM,3.70,65.48,,,,,,
4002,09/28/24 01:48:42 AM,4.01,65.44,,,,,,
4003,09/28/24 02:03:42 AM,3.71,65.44,,,,,,
4004,09/28/24 02:18:42 AM,3.95,65.48,,,,,,
4005,09/28/24 02:33:42 AM,6.27,65.48,,,,,,
4006,09/28/24 02:48:42 AM,6.93,65.52,,,,,,
4007,09/28/24 03:03:42 AM,7.05,65.59,,,,,,
4008,09/28/24 03:18:42 AM,7.26,65.70,,,,,,
4009,09/28/24 03:33:42 AM,7.63,65.84,,,,,,
4010,09/28/24 03:48:42 AM,7.26,65.84,,,,,,
4011,09/28/24 04:03:42 AM,7.69,65.98,,,,,,
4012,09/28/24 04:18:42 AM,8.31,66.42,,,,,,
4013,09/28/24 04:33:42 AM,8.62,66.74,,,,,,
4014,09/28/24 04:48:42 AM,8.87,66.78,,,,,,
4015,09/28/24 05:03:42 AM,8.74,66.70,,,,,,
4016,09/28/24 05:18:42 AM,8.84,66.67,,,,,,
4017,09/28/24 05:33:42 AM,8.65,66.56,,,,,,
4018,09/28/24 05:48:42 AM,8.93,66.67,,,,,,
4019,09/28/24 06:03:42 AM,8.96,66.60,,,,,,
4020,09/28/24 06:18:42 AM,8.84,66.60,,,,,,
4021,09/28/24 06:33:42 AM,8.79,66.52,,,,,,
4022,09/28/24 06:48:42 AM,7.43,66.49,,,,,,
4023,09/28/24 07:03:42 AM,8.61,66.49,,,,,,
4024,09/28/24 07:18:42 AM,8.56,66.42,,,,,,
4025,09/28/24 07:33:42 AM,8.74,66.42,,,,,,
4026,09/28/24 07:48:42 AM,8.33,66.38,,,,,,
4027,09/28/24 08:03:42 AM,8.04,66.31,,,,,,
4028,09/28/24 08:18:42 AM,8.52,66.27,,,,,,
4029,09/28/24 08:33:42 AM,8.61,66.24,,,,,,
4030,09/28/24 08:48:42 AM,8.46,66.24,,,,,,
4031,09/28/24 09:03:42 AM,8.36,66.24,,,,,,
4032,09/28/24 09:18:42 AM,7.50,66.09,,,,,,
4033,09/28/24 09:33:42 AM,7.49,65.98,,,,,,
4034,09/28/24 09:48:42 AM,7.70,65.95,,,,,,
4035,09/28/24 10:03:42 AM,7.67,65.91,,,,,,
4036,09/28/24 10:18:42 AM,7.57,65.95,,,,,,
4037,09/28/24 10:33:42 AM,6.83,65.88,,,,,,
4038,09/28/24 10:48:42 AM,7.10,65.84,,,,,,
4039,09/28/24 11:03:42 AM,7.32,65.84,,,,,,
4040,09/28/24 11:18:42 AM,7.23,65.80,,,,,,
4041,09/28/24 11:33:42 AM,7.06,65.80,,,,,,
4042,09/28/24 11:48:42 AM,6.70,65.77,,,,,,
4043,09/28/24 12:03:42 PM,6.12,65.66,,,,,,
4044,09/28/24 12:18:42 PM,6.44,65.66,,,,,,
4045,09/28/24 12:33:42 PM,6.93,65.73,,,,,,
4046,09/28/24 12:48:42 PM,7.34,65.84,,,,,,
4047,09/28/24 01:03:42 PM,7.18,65.84,,,,,,
4048,09/28/24 01:18:42 PM,7.27,65.91,,,,,,
4049,09/28/24 01:33:42 PM,6.76,65.84,,,,,,
4050,09/28/24 01:48:42 PM,6.49,65.77,,,,,,
4051,09/28/24 02:03:42 PM,6.06,65.70,,,,,,
4052,09/28/24 02:18:42 PM,5.86,65.66,,,,,,
4053,09/28/24 02:33:42 PM,5.80,65.66,,,,,,
4054,09/28/24 02:48:42 PM,6.05,65.66,,,,,,
4055,09/28/24 03:03:42 PM,7.09,65.77,,,,,,
4056,09/28/24 03:18:42 PM,6.88,65.84,,,,,,
4057,09/28/24 03:33:42 PM,6.75,65.88,,,,,,
4058,09/28/24 03:48:42 PM,6.54,65.91,,,,,,
4059,09/28/24 04:03:42 PM,6.28,65.88,,,,,,
4060,09/28/24 04:18:42 PM,6.36,65.91,,,,,,
4061,09/28/24 04:33:42 PM,6.36,65.95,,,,,,
4062,09/28/24 04:48:42 PM,6.62,65.98,,,,,,
4063,09/28/24 05:03:42 PM,6.97,66.06,,,,,,
4064,09/28/24 05:18:42 PM,7.97,66.13,,,,,,
4065,09/28/24 05:33:42 PM,8.83,66.24,,,,,,
4066,09/28/24 05:48:42 PM,7.76,66.20,,,,,,
4067,09/28/24 06:03:42 PM,6.06,66.02,,,,,,
4068,09/28/24 06:18:42 PM,7.47,66.13,,,,,,
4069,09/28/24 06:33:42 PM,8.45,66.27,,,,,,
4070,09/28/24 06:48:42 PM,7.53,66.24,,,,,,
4071,09/28/24 07:03:42 PM,7.19,66.20,,,,,,
4072,09/28/24 07:18:42 PM,6.17,66.09,,,,,,
4073,09/28/24 07:33:42 PM,5.48,65.95,,,,,,
4074,09/28/24 07:48:42 PM,5.19,65.84,,,,,,
4075,09/28/24 08:03:42 PM,5.12,65.88,,,,,,
4076,09/28/24 08:18:42 PM,4.96,65.80,,,,,,
4077,09/28/24 08:33:42 PM,5.38,65.91,,,,,,
4078,09/28/24 08:48:42 PM,5.47,65.98,,,,,,
4079,09/28/24 09:03:42 PM,5.48,65.95,,,,,,
4080,09/28/24 09:18:42 PM,5.66,65.91,,,,,,
4081,09/28/24 09:33:42 PM,6.28,65.95,,,,,,
4082,09/28/24 09:48:42 PM,6.79,65.98,,,,,,
4083,09/28/24 10:03:42 PM,8.31,66.20,,,,,,
4084,09/28/24 10:18:42 PM,8.40,66.31,,,,,,
4085,09/28/24 10:33:42 PM,8.14,66.27,,,,,,
4086,09/28/24 10:48:42 PM,8.05,66.24,,,,,,
4087,09/28/24 11:03:42 PM,8.06,66.24,,,,,,
4088,09/28/24 11:18:42 PM,4.88,65.98,,,,,,
4089,09/28/24 11:33:42 PM,5.96,66.02,,,,,,
4090,09/28/24 11:48:42 PM,6.31,65.95,,,,,,
4091,09/29/24 12:03:42 AM,6.95,65.95,,,,,,
4092,09/29/24 12:18:42 AM,7.34,65.95,,,,,,
4093,09/29/24 12:33:42 AM,7.59,66.06,,,,,,
4094,09/29/24 12:48:42 AM,7.30,66.09,,,,,,
4095,09/29/24 01:03:42 AM,7.74,66.09,,,,,,
4096,09/29/24 01:18:42 AM,7.06,66.02,,,,,,
4097,09/29/24 01:33:42 AM,6.31,65.95,,,,,,
4098,09/29/24 01:48:42 AM,4.44,65.88,,,,,,
4099,09/29/24 02:03:42 AM,5.17,65.80,,,,,,
4100,09/29/24 02:18:42 AM,5.60,65.77,,,,,,
4101,09/29/24 02:33:42 AM,5.84,65.80,,,,,,
4102,09/29/24 02:48:42 AM,5.67,65.84,,,,,,
4103,09/29/24 03:03:42 AM,5.47,65.95,,,,,,
4104,09/29/24 03:18:42 AM,5.23,66.02,,,,,,
4105,09/29/24 03:33:42 AM,6.28,66.09,,,,,,
4106,09/29/24 03:48:42 AM,7.89,66.31,,,,,,
4107,09/29/24 04:03:42 AM,7.93,66.42,,,,,,
4108,09/29/24 04:18:42 AM,7.23,66.56,,,,,,
4109,09/29/24 04:33:42 AM,6.30,66.63,,,,,,
4110,09/29/24 04:48:42 AM,5.27,66.49,,,,,,
4111,09/29/24 05:03:42 AM,4.45,66.45,,,,,,
4112,09/29/24 05:18:42 AM,3.99,66.34,,,,,,
4113,09/29/24 05:33:42 AM,4.45,66.27,,,,,,
4114,09/29/24 05:48:42 AM,5.14,66.24,,,,,,
4115,09/29/24 06:03:42 AM,4.54,66.31,,,,,,
4116,09/29/24 06:18:42 AM,5.18,66.56,,,,,,
4117,09/29/24 06:33:42 AM,5.17,66.70,,,,,,
4118,09/29/24 06:48:42 AM,5.05,66.74,,,,,,
4119,09/29/24 07:03:42 AM,5.92,67.10,,,,,,
4120,09/29/24 07:18:42 AM,7.61,67.39,,,,,,
4121,09/29/24 07:33:42 AM,6.25,67.24,,,,,,
4122,09/29/24 07:48:42 AM,6.36,67.21,,,,,,
4123,09/29/24 08:03:42 AM,6.44,67.21,,,,,,
4124,09/29/24 08:18:42 AM,4.90,67.06,,,,,,
4125,09/29/24 08:33:42 AM,5.80,67.06,,,,,,
4126,09/29/24 08:48:42 AM,4.34,66.88,,,,,,
4127,09/29/24 09:03:42 AM,5.43,66.92,,,,,,
4128,09/29/24 09:18:42 AM,5.35,66.85,,,,,,
4129,09/29/24 09:33:42 AM,5.97,66.96,,,,,,
4130,09/29/24 09:48:42 AM,5.35,66.92,,,,,,
4131,09/29/24 10:03:42 AM,6.49,66.67,,,,,,
4132,09/29/24 10:18:42 AM,4.91,66.38,,,,,,
4133,09/29/24 10:33:42 AM,2.48,66.20,,,,,,
4134,09/29/24 10:48:42 AM,3.39,66.16,,,,,,
4135,09/29/24 11:03:42 AM,4.49,65.95,,,,,,
4136,09/29/24 11:18:42 AM,5.09,65.88,,,,,,
4137,09/29/24 11:33:42 AM,5.06,65.91,,,,,,
4138,09/29/24 11:48:42 AM,5.36,65.98,,,,,,
4139,09/29/24 12:03:42 PM,5.02,66.02,,,,,,
4140,09/29/24 12:18:42 PM,5.19,66.06,,,,,,
4141,09/29/24 12:33:42 PM,5.49,66.13,,,,,,
4142,09/29/24 12:48:42 PM,4.64,66.16,,,,,,
4143,09/29/24 01:03:42 PM,4.57,66.16,,,,,,
4144,09/29/24 01:18:42 PM,4.62,66.27,,,,,,
4145,09/29/24 01:33:42 PM,4.99,66.34,,,,,,
4146,09/29/24 01:48:42 PM,4.61,66.42,,,,,,
4147,09/29/24 02:03:42 PM,4.74,66.45,,,,,,
4148,09/29/24 02:18:42 PM,3.92,66.38,,,,,,
4149,09/29/24 02:33:42 PM,3.78,66.31,,,,,,
4150,09/29/24 02:48:42 PM,3.84,66.24,,,,,,
4151,09/29/24 03:03:42 PM,3.97,66.24,,,,,,
4152,09/29/24 03:18:42 PM,4.18,66.27,,,,,,
4153,09/29/24 03:33:42 PM,5.47,66.34,,,,,,
4154,09/29/24 03:48:42 PM,4.64,66.31,,,,,,
4155,09/29/24 04:03:42 PM,4.78,66.38,,,,,,
4156,09/29/24 04:18:42 PM,4.87,66.38,,,,,,
4157,09/29/24 04:33:42 PM,4.97,66.38,,,,,,
4158,09/29/24 04:48:42 PM,4.79,66.42,,,,,,
4159,09/29/24 05:03:42 PM,4.78,66.45,,,,,,
4160,09/29/24 05:18:42 PM,4.91,66.45,,,,,,
4161,09/29/24 05:33:42 PM,4.67,66.49,,,,,,
4162,09/29/24 05:48:42 PM,4.35,66.52,,,,,,
4163,09/29/24 06:03:42 PM,4.27,66.52,,,,,,
4164,09/29/24 06:18:42 PM,4.36,66.52,,,,,,
4165,09/29/24 06:33:42 PM,4.01,66.49,,,,,,
4166,09/29/24 06:48:42 PM,3.92,66.52,,,,,,
4167,09/29/24 07:03:42 PM,3.80,66.56,,,,,,
4168,09/29/24 07:18:42 PM,3.66,66.56,,,,,,
4169,09/29/24 07:33:42 PM,4.08,66.56,,,,,,
4170,09/29/24 07:48:42 PM,3.90,66.60,,,,,,
4171,09/29/24 08:03:42 PM,4.16,66.60,,,,,,
4172,09/29/24 08:18:42 PM,3.83,66.63,,,,,,
4173,09/29/24 08:33:42 PM,3.96,66.70,,,,,,
4174,09/29/24 08:48:42 PM,3.71,66.70,,,,,,
4175,09/29/24 09:03:42 PM,3.80,66.74,,,,,,
4176,09/29/24 09:18:42 PM,3.65,66.74,,,,,,
4177,09/29/24 09:33:42 PM,3.53,66.74,,,,,,
4178,09/29/24 09:48:42 PM,3.16,66.78,,,,,,
4179,09/29/24 10:03:42 PM,3.01,66.74,,,,,,
4180,09/29/24 10:18:42 PM,2.51,66.63,,,,,,
4181,09/29/24 10:33:42 PM,2.73,66.56,,,,,,
4182,09/29/24 10:48:42 PM,3.01,66.42,,,,,,
4183,09/29/24 11:03:42 PM,3.18,66.38,,,,,,
4184,09/29/24 11:18:42 PM,2.87,66.45,,,,,,
4185,09/29/24 11:33:42 PM,3.03,66.45,,,,,,
4186,09/29/24 11:48:42 PM,2.52,66.56,,,,,,
4187,09/30/24 12:03:42 AM,2.90,66.70,,,,,,
4188,09/30/24 12:18:42 AM,3.30,66.78,,,,,,
4189,09/30/24 12:33:42 AM,2.91,66.67,,,,,,
4190,09/30/24 12:48:42 AM,3.34,66.63,,,,,,
4191,09/30/24 01:03:42 AM,3.03,66.74,,,,,,
4192,09/30/24 01:18:42 AM,5.56,66.81,,,,,,
4193,09/30/24 01:33:42 AM,8.14,66.88,,,,,,
4194,09/30/24 01:48:42 AM,8.09,66.85,,,,,,
4195,09/30/24 02:03:42 AM,9.20,66.85,,,,,,
4196,09/30/24 02:18:42 AM,9.02,66.78,,,,,,
4197,09/30/24 02:33:42 AM,8.53,66.74,,,,,,
4198,09/30/24 02:48:42 AM,8.62,66.74,,,,,,
4199,09/30/24 03:03:42 AM,8.06,66.70,,,,,,
4200,09/30/24 03:18:42 AM,8.50,66.67,,,,,,
4201,09/30/24 03:33:42 AM,7.98,66.63,,,,,,
4202,09/30/24 03:48:42 AM,8.19,66.60,,,,,,
4203,09/30/24 04:03:42 AM,8.00,66.56,,,,,,
4204,09/30/24 04:18:42 AM,8.36,66.49,,,,,,
4205,09/30/24 04:33:42 AM,8.10,66.45,,,,,,
4206,09/30/24 04:48:42 AM,8.06,66.42,,,,,,
4207,09/30/24 05:03:42 AM,8.06,66.34,,,,,,
4208,09/30/24 05:18:42 AM,8.41,66.31,,,,,,
4209,09/30/24 05:33:42 AM,8.59,66.27,,,,,,
4210,09/30/24 05:48:42 AM,8.71,66.20,,,,,,
4211,09/30/24 06:03:42 AM,8.58,66.09,,,,,,
4212,09/30/24 06:18:42 AM,8.62,66.06,,,,,,
4213,09/30/24 06:33:42 AM,8.48,66.06,,,,,,
4214,09/30/24 06:48:42 AM,8.45,66.06,,,,,,
4215,09/30/24 07:03:42 AM,8.36,66.02,,,,,,
4216,09/30/24 07:18:42 AM,8.46,65.98,,,,,,
4217,09/30/24 07:33:42 AM,8.46,65.91,,,,,,
4218,09/30/24 07:48:42 AM,8.48,65.88,,,,,,
4219,09/30/24 08:03:42 AM,8.58,65.84,,,,,,
4220,09/30/24 08:18:42 AM,8.67,65.80,,,,,,
4221,09/30/24 08:33:42 AM,8.63,65.77,,,,,,
4222,09/30/24 08:48:42 AM,8.67,65.80,,,,,,
4223,09/30/24 09:03:42 AM,8.61,65.84,,,,,,
4224,09/30/24 09:18:42 AM,8.53,65.84,,,,,,
4225,09/30/24 09:33:42 AM,7.62,65.84,,,,,,
4226,09/30/24 09:48:42 AM,8.06,65.77,,,,,,
4227,09/30/24 10:03:42 AM,8.59,65.84,,,,,,
4228,09/30/24 10:18:42 AM,8.52,65.91,,,,,,
4229,09/30/24 10:33:42 AM,8.63,66.02,,,,,,
4230,09/30/24 10:48:42 AM,8.57,66.09,,,,,,
4231,09/30/24 11:03:42 AM,8.80,66.16,,,,,,
4232,09/30/24 11:18:42 AM,9.00,66.16,,,,,,
4233,09/30/24 11:33:42 AM,9.04,66.20,,,,,,
4234,09/30/24 11:48:42 AM,9.27,66.20,,,,,,
4235,09/30/24 12:03:42 PM,9.35,66.27,,,,,,
4236,09/30/24 12:18:42 PM,9.44,66.34,,,,,,
4237,09/30/24 12:33:42 PM,9.63,66.45,,,,,,
4238,09/30/24 12:48:42 PM,9.70,66.56,,,,,,
4239,09/30/24 01:03:42 PM,9.68,66.63,,,,,,
4240,09/30/24 01:18:42 PM,9.65,66.63,,,,,,
4241,09/30/24 01:33:42 PM,9.84,66.67,,,,,,
4242,09/30/24 01:48:42 PM,9.78,66.63,,,,,,
4243,09/30/24 02:03:42 PM,9.88,66.67,,,,,,
4244,09/30/24 02:18:42 PM,9.72,66.60,,,,,,
4245,09/30/24 02:33:42 PM,9.52,66.56,,,,,,
4246,09/30/24 02:48:42 PM,9.19,66.67,,,,,,
4247,09/30/24 03:03:42 PM,9.72,66.85,,,,,,
4248,09/30/24 03:18:42 PM,9.52,66.92,,,,,,
4249,09/30/24 03:33:42 PM,9.61,66.96,,,,,,
4250,09/30/24 03:48:42 PM,10.23,67.50,,,,,,
4251,09/30/24 04:03:42 PM,10.09,67.71,,,,,,
4252,09/30/24 04:18:42 PM,9.53,67.50,,,,,,
4253,09/30/24 04:33:42 PM,8.70,67.28,,,,,,
4254,09/30/24 04:48:42 PM,8.54,66.56,,,,,,
4255,09/30/24 05:03:42 PM,7.72,66.16,,,,,,
4256,09/30/24 05:18:42 PM,7.70,66.06,,,,,,
4257,09/30/24 05:33:42 PM,7.74,65.98,,,,,,
4258,09/30/24 05:48:42 PM,7.83,65.98,,,,,,
4259,09/30/24 06:03:42 PM,7.32,65.98,,,,,,
4260,09/30/24 06:18:42 PM,7.66,65.95,,,,,,
4261,09/30/24 06:33:42 PM,8.08,65.98,,,,,,
4262,09/30/24 06:48:42 PM,8.06,66.02,,,,,,
4263,09/30/24 07:03:42 PM,8.02,66.02,,,,,,
4264,09/30/24 07:18:42 PM,8.13,66.09,,,,,,
4265,09/30/24 07:33:42 PM,8.13,66.13,,,,,,
4266,09/30/24 07:48:42 PM,8.08,66.16,,,,,,
4267,09/30/24 08:03:42 PM,8.26,66.24,,,,,,
4268,09/30/24 08:18:42 PM,8.39,66.31,,,,,,
4269,09/30/24 08:33:42 PM,8.87,66.38,,,,,,
4270,09/30/24 08:48:42 PM,7.47,66.45,,,,,,
4271,09/30/24 09:03:42 PM,7.61,66.45,,,,,,
4272,09/30/24 09:18:42 PM,7.40,66.49,,,,,,
4273,09/30/24 09:33:42 PM,7.09,66.38,,,,,,
4274,09/30/24 09:48:42 PM,7.59,66.34,,,,,,
4275,09/30/24 10:03:42 PM,7.53,66.38,,,,,,
4276,09/30/24 10:18:42 PM,7.53,66.38,,,,,,
4277,09/30/24 10:33:42 PM,7.10,66.38,,,,,,
4278,09/30/24 10:48:42 PM,7.45,66.42,,,,,,
4279,09/30/24 11:03:42 PM,7.02,66.49,,,,,,
4280,09/30/24 11:18:42 PM,7.97,66.52,,,,,,
4281,09/30/24 11:33:42 PM,7.88,66.49,,,,,,
4282,09/30/24 11:48:42 PM,7.50,66.45,,,,,,
4283,10/01/24 12:03:42 AM,8.22,66.45,,,,,,
4284,10/01/24 12:18:42 AM,8.10,66.45,,,,,,
4285,10/01/24 12:33:42 AM,8.70,66.45,,,,,,
4286,10/01/24 12:48:42 AM,7.91,66.45,,,,,,
4287,10/01/24 01:03:42 AM,7.88,66.45,,,,,,
4288,10/01/24 01:18:42 AM,8.13,66.45,,,,,,
4289,10/01/24 01:33:42 AM,7.66,66.45,,,,,,
4290,10/01/24 01:48:42 AM,7.36,66.45,,,,,,
4291,10/01/24 02:03:42 AM,7.57,66.42,,,,,,
4292,10/01/24 02:18:42 AM,7.31,66.38,,,,,,
4293,10/01/24 02:33:42 AM,7.54,66.38,,,,,,
4294,10/01/24 02:48:42 AM,7.37,66.42,,,,,,
4295,10/01/24 03:03:42 AM,7.40,66.42,,,,,,
4296,10/01/24 03:18:42 AM,7.34,66.42,,,,,,
4297,10/01/24 03:33:42 AM,7.36,66.42,,,,,,
4298,10/01/24 03:48:42 AM,7.13,66.38,,,,,,
4299,10/01/24 04:03:42 AM,7.19,66.38,,,,,,
4300,10/01/24 04:18:42 AM,6.92,66.34,,,,,,
4301,10/01/24 04:33:42 AM,6.86,66.34,,,,,,
4302,10/01/24 04:48:42 AM,6.91,66.34,,,,,,
4303,10/01/24 05:03:42 AM,6.74,66.38,,,,,,
4304,10/01/24 05:18:42 AM,6.43,66.42,,,,,,
4305,10/01/24 05:33:42 AM,8.26,66.45,,,,,,
4306,10/01/24 05:48:42 AM,8.72,66.49,,,,,,
4307,10/01/24 06:03:42 AM,8.69,66.45,,,,,,
4308,10/01/24 06:18:42 AM,8.20,66.42,,,,,,
4309,10/01/24 06:33:42 AM,8.71,66.38,,,,,,
4310,10/01/24 06:48:42 AM,8.52,66.38,,,,,,
4311,10/01/24 07:03:42 AM,8.87,66.38,,,,,,
4312,10/01/24 07:18:42 AM,8.71,66.34,,,,,,
4313,10/01/24 07:33:42 AM,8.69,66.34,,,,,,
4314,10/01/24 07:48:42 AM,8.63,66.34,,,,,,
4315,10/01/24 08:03:42 AM,8.39,66.31,,,,,,
4316,10/01/24 08:18:42 AM,8.39,66.31,,,,,,
4317,10/01/24 08:33:42 AM,8.31,66.31,,,,,,
4318,10/01/24 08:48:42 AM,8.35,66.31,,,,,,
4319,10/01/24 09:03:42 AM,8.35,66.31,,,,,,
4320,10/01/24 09:18:42 AM,7.95,66.27,,,,,,
4321,10/01/24 09:33:42 AM,7.78,66.20,,,,,,
4322,10/01/24 09:48:42 AM,8.01,66.16,,,,,,
4323,10/01/24 10:03:42 AM,8.14,66.16,,,,,,
4324,10/01/24 10:18:42 AM,8.08,66.20,,,,,,
